DATAFLOW,LAST UPDATE,freq,currency,prod_ani,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,HU,2017,130.47,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,HU,2018,113.89,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,HU,2019,136.65,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,HU,2020,125.36,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,HU,2021,107.75,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,HU,2022,148.63,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,IT,2000,178.45,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,IT,2001,223.59,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,IT,2002,184.63,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,IT,2003,178.61,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,IT,2004,165.14,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,IT,2005,172.47,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,IT,2006,189.37,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,IT,2007,166.72,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,IT,2008,172.55,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,IT,2009,183.85,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,IT,2010,180.64,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,IT,2011,182.84,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,IT,2012,213.13,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,IT,2013,221.39,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,IT,2014,223.67,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,IT,2015,202.64,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,IT,2016,220.44,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,IT,2017,261.67,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,IT,2018,255.78,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,IT,2019,223.17,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,IT,2020,217.04,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,IT,2021,227.75,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,IT,2022,259.40,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LT,2000,126.73,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LT,2001,138.18,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LT,2002,104.90,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LT,2003,99.92,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LT,2004,107.58,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LT,2005,106.81,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LT,2006,109.53,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LT,2007,106.54,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LT,2008,124.93,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LT,2009,115.06,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LT,2010,103.78,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LT,2011,117.27,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LT,2012,137.32,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LT,2013,130.3,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LT,2014,115.01,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LT,2015,90.89,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LT,2016,107.61,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LT,2017,117.15,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LT,2018,133.73,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LT,2019,123.76,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LT,2020,115.71,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LT,2021,122.47,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LT,2022,132.43,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LU,2014,,z
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LU,2015,,z
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LV,2000,120.64,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LV,2001,136.90,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LV,2002,105.47,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LV,2003,97.85,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LV,2004,104.96,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LV,2005,106.52,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LV,2006,109.58,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LV,2007,107.24,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LV,2008,130.74,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LV,2009,116.07,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LV,2010,107.96,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LV,2011,117.39,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LV,2012,127.81,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LV,2013,130.58,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LV,2014,115.76,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LV,2015,102.32,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LV,2016,109.67,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LV,2017,117.33,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LV,2018,105.95,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LV,2019,125.48,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LV,2020,115.41,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LV,2021,101.53,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,LV,2022,133.84,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,NL,2000,96.65,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,NL,2001,104.45,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,NL,2002,86.90,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,NL,2003,99.75,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,NL,2004,92.55,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,NL,2005,96.95,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,NL,2006,102.90,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,NL,2007,93.25,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,NL,2008,108.81,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,NL,2009,99.20,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,NL,2010,96.75,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,NL,2011,108.80,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,NL,2012,120.9,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,NL,2013,121.68,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,NL,2014,109.98,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,NL,2015,98.28,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,NL,2016,106.86,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,NL,2017,117.78,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,NL,2018,103.74,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,NL,2019,127.92,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,NL,2020,118.56,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,NL,2021,107.64,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,NL,2022,133.38,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,RO,2000,100.28,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,RO,2001,158.50,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,RO,2002,129.87,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,RO,2003,87.21,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,RO,2004,97.69,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,RO,2005,131.46,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,RO,2006,122.24,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,RO,2007,111.83,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,RO,2008,127.63,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,RO,2009,123.35,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,RO,2010,120.60,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,RO,2011,125.50,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,RO,2012,138.59,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,RO,2013,143.02,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,RO,2014,133.45,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,RO,2015,120.57,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,RO,2016,124.04,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,RO,2017,137.45,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,RO,2018,125.05,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,RO,2019,138.24,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,RO,2020,148.19,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,RO,2021,129.64,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,RO,2022,153.91,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,SI,2009,177.85,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,SI,2010,165.42,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,SI,2011,178.25,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,SI,2012,206.74,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,SI,2013,206.01,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,SI,2014,194.58,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,SI,2015,185.57,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,SI,2016,167.75,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,SI,2017,212.20,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,SI,2018,210.48,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,SI,2019,193.74,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,SI,2020,186.76,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,SI,2021,177.67,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,SI,2022,205.97,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,SK,2000,97.30,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,SK,2001,111.22,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,SK,2002,104.84,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,SK,2003,90.34,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,SK,2004,96.82,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,SK,2005,106.84,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,SK,2006,107.72,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,SK,2007,102.26,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,SK,2008,122.70,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,SK,2009,111.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,SK,2010,112.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,SK,2011,121.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,SK,2012,135,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,SK,2013,135,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,SK,2014,122.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,SK,2015,110.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,SK,2016,112.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,SK,2017,127.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,SK,2018,116.95,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,SK,2019,133.88,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,SK,2020,120.56,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,SK,2021,106.56,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,SK,2022,148.79,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,UK,2000,123.74,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,UK,2001,127.57,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,UK,2002,110.71,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,UK,2003,118.90,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,UK,2004,120.61,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,UK,2005,125.30,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,UK,2006,121.84,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,UK,2007,112.47,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,UK,2008,119.14,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,UK,2009,122.44,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,UK,2010,120.92,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,UK,2011,118.59,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,UK,2012,132.31,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,UK,2013,144.51,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,UK,2014,149.62,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,UK,2015,141.34,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,UK,2016,127.53,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,UK,2017,133.63,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,UK,2018,125.19,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11210000,UK,2019,128.86,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,AT,2014,,z
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,AT,2015,,z
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,BE,2000,130.34,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,BE,2001,159.01,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,BE,2002,124.31,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,BE,2003,110.60,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,BE,2004,125.66,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,BE,2005,125.66,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,BE,2006,124.17,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,BE,2007,101.94,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,BE,2014,,z
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,BE,2015,,z
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,CZ,2000,80.02,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,CZ,2001,106.07,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,CZ,2002,82.24,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,CZ,2003,70.62,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,CZ,2004,77.70,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,CZ,2005,117.51,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,CZ,2006,123.65,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,CZ,2007,118.76,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,CZ,2008,136.45,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,CZ,2009,126.18,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,CZ,2010,122.54,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,CZ,2011,124.89,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,CZ,2012,149.47,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,CZ,2013,145.46,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,CZ,2014,139.49,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,CZ,2015,126.80,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,CZ,2016,122.40,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,CZ,2017,140.17,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,CZ,2018,120.21,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,CZ,2019,139.11,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,CZ,2020,139.22,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,CZ,2021,123.28,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,CZ,2022,171.99,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,DE,2000,130.38,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,DE,2001,155.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,DE,2002,123.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,DE,2003,114.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,DE,2004,131.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,DE,2005,133.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,DE,2006,140.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,DE,2007,125.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,DE,2008,147.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,DE,2009,132.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,DE,2010,131.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,DE,2011,141.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,DE,2012,159.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,DE,2013,158.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,DE,2014,143.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,DE,2015,103.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,DE,2016,112.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,DE,2017,132.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,DE,2018,105.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,DE,2019,137.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,DE,2020,117.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,DE,2021,102.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,DE,2022,126.31,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,DK,2000,119.13,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,DK,2001,143.85,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,DK,2002,112.78,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,DK,2003,95.41,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,DK,2004,106.99,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,11220000,DK,2005,107.89,
